,authorDisplayName,publishedAt,likeCount,viewerRating,totalReplyCount,authorChannelURL,comment
2637,Lee Butler,2016-11-15T21:03:35.000Z,0,none,0,http://www.youtube.com/channel/UCCxsp7WdGqoo2P8nHJdBgbA,"Should of checked ""in Box"" on apples website ;P"
2638,marximar,2016-11-15T21:01:41.000Z,0,none,0,http://www.youtube.com/channel/UCD4_2nZqcubYGS65u8FRheA,it hurts when she hits the macbook with her rings
2639,ITSJURE,2016-11-15T20:58:09.000Z,6,none,0,http://www.youtube.com/channel/UC34n_L1YqsqDHCjF0mmj2gA,the keyboard sounds like a typewriter
2640,Ari,2016-11-15T20:57:22.000Z,0,none,0,http://www.youtube.com/channel/UCafsPBxyy6vgK_c2FSqkT8Q,When you said: 'Hey Siri' my Siri just started xD
2641,salman,2016-11-15T20:55:37.000Z,0,none,0,http://www.youtube.com/channel/UCkvdGDTpgPNpUvkdK7axQ2A,6:23 face palm
2642,hailey marie,2016-11-15T20:50:04.000Z,0,none,0,http://www.youtube.com/channel/UCW116BpXQqETc_WZkQriu4w,They still sell the older models. They will probably get rid it them soon though.
2643,Mudassar Surve,2016-11-15T20:47:42.000Z,0,none,0,http://www.youtube.com/channel/UCIbkEKc8OghmDalI2fGlnmA,Love your smile 😁
2644,Matthew Mantee,2016-11-15T20:46:05.000Z,0,none,0,http://www.youtube.com/channel/UCAKEWUWT48R9MqWPAnwPeiw,Wtf did she smell it
2645,Matthew Mantee,2016-11-15T20:42:24.000Z,0,none,0,http://www.youtube.com/channel/UCAKEWUWT48R9MqWPAnwPeiw,She has soggy hotdog fingers
2646,Hannah Mcnaught,2016-11-15T20:41:03.000Z,1,none,0,http://www.youtube.com/channel/UC9IiBwP0ewANOf350SxiZQw,Hello please follow my Instagram Hanzoxo it would mean the world 🌎
2647,Khalid Hasan Zibon,2016-11-15T20:40:58.000Z,2,none,0,http://www.youtube.com/channel/UC9SKT5xA1B23I6VmS4bKzBw,This video hurts me! That is some over reaction! xD
2648,TheHeapOverflow,2016-11-15T20:40:23.000Z,0,none,0,http://www.youtube.com/channel/UClVR86QfyupvGjAg5O58Hkg,What a bad purchase...
2649,Cristian Palau Batista,2016-11-15T20:40:12.000Z,0,none,0,http://www.youtube.com/channel/UCne5oVGBBgFUCBdzzoDyQxA,Great review! Congrats pretty!✌️😉
2650,Fwatty Cwatty,2016-11-15T20:38:57.000Z,0,none,0,http://www.youtube.com/channel/UCIIS4xQbWuuMRWTcnJVYcUw,"When you said ""hey siri"" my iphone turned on and siri said ""yes"""
2651,Gigi Elardo,2016-11-15T20:37:09.000Z,0,none,0,http://www.youtube.com/channel/UCWCBvICLqFyUqzQaQW55Lpg,I did it for storage space and there is no connection
2652,Colin,2016-11-15T20:35:48.000Z,0,none,0,http://www.youtube.com/channel/UCpEfb9hjpPOzmszxCHI_MfA,"Honestly, I think people would like you a lot more if you were less annoying..."
2653,:/,2016-11-15T20:35:27.000Z,1,none,0,http://www.youtube.com/channel/UCBrbGPS972lDQcUSAGued5A,My thoughts are I am BROKE AF
2654,Reshael Furqan,2016-11-15T20:28:16.000Z,0,none,0,http://www.youtube.com/channel/UCkAAQHtjCdpr3_fwD-XP5Rw,Wow I'm jealous
2655,Maher Hussain,2016-11-15T20:25:44.000Z,0,none,0,http://www.youtube.com/channel/UC14Qk13zIRYrUlTdi2RSIWQ,I am an apple fan but one big thing apple don't do is listen to the fans! It's annoying!
2656,gab insiburo,2016-11-15T20:20:54.000Z,0,none,0,http://www.youtube.com/channel/UCIH-f0mksTmtrPbk3IHIUqA,Nothing more dumb and hollow.
2657,eva pniak,2016-11-15T20:20:14.000Z,0,none,0,http://www.youtube.com/channel/UCogKPyOr4pf8c7BdkyQKWtg,Her Siri set mine off😂😂
2658,Frame5 Studios,2016-11-15T20:20:10.000Z,0,none,0,http://www.youtube.com/channel/UCoNvx-xZdUBVSHCUju5t6bA,Please do more live unboxings!!!!
2659,Tedy Nasrallah,2016-11-15T20:19:28.000Z,0,none,0,http://www.youtube.com/channel/UCKRwxxTBMR0atMGTa9jHi-A,So now we need a screen protector for the touch bar? Not to mention the dongles...
2660,Maud Hendrickx,2016-11-15T20:19:17.000Z,1,none,1,http://www.youtube.com/channel/UCXlw5cEOh-P7K0r94fB3MpA,"How much do these things cost in the States? Because in Europe it costs an arm and a leg, I don't understand how even the smallest child owns a Mac in the States :-)"
2661,bobby4500,2016-11-15T20:17:21.000Z,0,none,0,http://www.youtube.com/channel/UCyemYBxYuSBCaDZVP_N9gVQ,apples pricing is just ridiculous
2662,aryeh m,2016-11-15T20:14:36.000Z,0,none,0,http://www.youtube.com/channel/UCzFlNesVm-ErfgFTrpr6MCw,definitely buying this for my mom
2663,Jeff is 21 plays,2016-11-15T20:12:32.000Z,0,none,0,http://www.youtube.com/channel/UCIcLD73xth57z91RT38LUoQ,hey justine cut the box open because there is a cable in it
2664,Bennie Mangle Jr.,2016-11-15T20:11:47.000Z,0,none,0,http://www.youtube.com/channel/UCoMYlShemyDCGGCNdSYK0OA,I'm watching it because your so HOT!!
2665,rivDIY k12,2016-11-15T20:07:16.000Z,0,none,0,http://www.youtube.com/channel/UC-ZUPpcYKBCnl-Zp3_GoZEg,your asome I love you
2666,Tim B.,2016-11-15T20:05:51.000Z,0,none,0,http://www.youtube.com/channel/UCgVJUWRC6RH9arma6MsgVog,WOW looks great
2667,Anjhellica Ampil,2016-11-15T20:03:53.000Z,0,none,0,http://www.youtube.com/channel/UCPNbjMmrKZwzH87GZIWWxmg,What are you doing with your old MacBook. Mind donating it to me. Please😅😁
2668,Trevor Phillips,2016-11-15T20:03:28.000Z,0,none,0,http://www.youtube.com/channel/UCg_qFdhXHAAPDUnJivJYSnA,OMG. You need less caffeine. You had too much.
2669,Trevor Phillips,2016-11-15T20:01:48.000Z,0,none,0,http://www.youtube.com/channel/UCg_qFdhXHAAPDUnJivJYSnA,They could have put some USB charges on that power brick.
2670,Yasmin Bakes,2016-11-15T20:00:30.000Z,0,none,0,http://www.youtube.com/channel/UC_hrStErs5oiQytFpoN_Vbw,iJustine  i love you
2671,Trevor Phillips,2016-11-15T19:57:06.000Z,0,none,0,http://www.youtube.com/channel/UCg_qFdhXHAAPDUnJivJYSnA,That knife. WTF.
2672,Scott Free,2016-11-15T19:50:03.000Z,1,none,0,http://www.youtube.com/channel/UCdzVFUFiiLdL_F5Z-JyW1MA,This MBP sucks!
2673,Jocke K,2016-11-15T19:45:24.000Z,0,none,0,http://www.youtube.com/channel/UCZZvQqwHnBEdjnLbD5Dowtw,Why do you call the retina Macbook for Macbook Air?
2674,DunSun,2016-11-15T19:39:50.000Z,0,none,0,http://www.youtube.com/channel/UCwQLTdw14nv9mYoEAEvGAdw,She's a calmer version of Miranda sings
2675,megan bowden,2016-11-15T19:33:28.000Z,0,none,0,http://www.youtube.com/channel/UCQI28BDiDampgIIfSNe6jOA,Will you ever do a giveaway for the new MacBook Pro ?
2676,Kyle Zeigler,2016-11-15T19:33:10.000Z,0,none,0,http://www.youtube.com/channel/UCii-i3PqGLIZYRnBIaHvuWw,like i couldn't be more serious when i say to stop because it just takes away from the idea of the apple touchpad
2677,Raymond Hickey,2016-11-15T19:30:17.000Z,0,none,0,http://www.youtube.com/channel/UCkucmUXR_TX8V6p-iOW4XEg,"I think what you mean is ""The new macbook"" because the macbook air still have ports and a great charging cable I have one and it's great."
2678,Sky-view,2016-11-15T19:29:28.000Z,0,none,0,http://www.youtube.com/channel/UCguXas1CyLTPAptxFEkeP1w,"Arghh, I was hoping for an invisible MacBook Pro.!! I am disappointed, it's a real unboxing people."
2679,Kyle Zeigler,2016-11-15T19:28:06.000Z,0,none,0,http://www.youtube.com/channel/UCii-i3PqGLIZYRnBIaHvuWw,please quit touching the bottom left of the touchpad to click....you can touch anywhere and it will still click Justine....SMH
2680,Frank,2016-11-15T19:27:22.000Z,1,none,0,http://www.youtube.com/channel/UCsNQc_kKn8KZcLH0qQCw83g,"No, you dont need a dongle to connect your phone!!! you just need the correct cable! but maybe you like dongles"
2681,NADZ_GAMING,2016-11-15T19:26:09.000Z,0,none,0,http://www.youtube.com/channel/UClqBqwqWMQD_aHIXsR7JfOA,"""I'm upset that this doesn't have a smell. Very upset"" LOL"
2682,Andrew James,2016-11-15T19:22:56.000Z,0,none,0,http://www.youtube.com/channel/UC-D11cbcsl3suNLfFHvdBJQ,"My dear Justine and fellow viewers, I have a question. For someone who only does some light video and photo editing as well as the use Microsoft word could the Ipad pro replace the use of a laptop? Thanks for your help!"
2683,EHX_Gaming,2016-11-15T19:22:19.000Z,0,none,0,http://www.youtube.com/channel/UCtzsLcGeuVbjmajL5rhSNdw,"Haven't seen that excitement from an unboxing. It's like watching a young kid opening a xmas/bday gift. I wanna buy a 15"" MacBook Pro now"
2684,Patrick Dolan,2016-11-15T19:21:33.000Z,0,none,0,http://www.youtube.com/channel/UCoqnnf0ldhsV95zloe92xWQ,My Siri on my phone and iPad went off. 😂😂😂
2685,Mario Perez,2016-11-15T19:21:14.000Z,0,none,0,http://www.youtube.com/channel/UCr34aeiTs5p8vq07T1YoECQ,you really like to spend money
2686,Don't Touch,2016-11-15T19:16:18.000Z,0,none,0,http://www.youtube.com/channel/UCgddDxRr28I4ZAR87LVHY6A,What did the box ever do to you
2687,Ollie Farrell,2016-11-15T19:14:43.000Z,0,none,0,http://www.youtube.com/channel/UCsDz1NDkmPcQRkzOV_-OiQg,"""So we're just gonna stop str........""' - how long did u keep talking to the camera after that justine😂😂"
2688,Carlos Ceballos,2016-11-15T19:11:16.000Z,0,none,0,http://www.youtube.com/channel/UCUSTWFVmpRzV7hn1HXyX1aA,"hey babe, can you give me your old laptop...???"
2689,Imani Mapp,2016-11-15T19:04:54.000Z,0,none,0,http://www.youtube.com/channel/UCRKCLEUTKyg31Zl0afhwb4g,What do you do with your older MacBooks do you sell them or do you give them back to Apple so they can refurbish them?
2690,Zaynt87,2016-11-15T19:03:47.000Z,0,none,0,http://www.youtube.com/channel/UCDdm9_BRWhq6DP2qjgUKr-Q,16:03 - dat bedroom voice though
2691,Arek R.,2016-11-15T18:58:41.000Z,24,none,7,http://www.youtube.com/channel/UCQI5pJ5wjZw0x3IL5NCFknQ,"Wtf you are talking about, lack of these ports didnt made it slimmer.
They could also fit there 10xUSB 3.0 ports, 2xSD card slot, 2xMicroSD slot, 2xHDMI, 2xMicroHDMI and 2x 3,5mm microphone socket."
2692,Totes1829,2016-11-15T18:58:19.000Z,0,none,0,http://www.youtube.com/channel/UC_Aea_zDpLSRfL4a6oi-3QQ,Why did she tear up the box? Seriously....
2693,Sergio Catoja,2016-11-15T18:53:23.000Z,0,none,0,http://www.youtube.com/channel/UC_F9d_w_FQpxNoWpQxGXFYg,Ordering food while doing a live presentation... I loved it... Awesome... You are so so so funny
2694,Pyro prem Jay,2016-11-15T18:53:11.000Z,0,none,0,http://www.youtube.com/channel/UCagia-N03k91rIrU4Qf_eug,Omw want one
2695,iHelp DESK,2016-11-15T18:51:46.000Z,0,none,0,http://www.youtube.com/channel/UCeAa0AVlBucxQQX4Eig1kbg,"Hay Justin confirm the face time cameras
That's all 🕶"
2696,Nareg Shamlian,2016-11-15T18:50:49.000Z,0,none,0,http://www.youtube.com/channel/UCA60dERh8RbZzpfuTsDcsig,9:38 thats what she said guys
2697,Jacek Iwanski,2016-11-15T18:49:28.000Z,0,none,0,http://www.youtube.com/channel/UCAAHkzvZalXE1ha5PoDI-PA,keyboard noise!!!!!!!!
2698,storm trooper,2016-11-15T18:45:13.000Z,0,none,0,http://www.youtube.com/channel/UCE99XS-JmYhDMMXAs2Sb1GA,Achète toi une vie justine ! :)
2699,marco macedo,2016-11-15T18:41:50.000Z,0,none,0,http://www.youtube.com/channel/UCN2twGXpLk76OygwIn7zRgQ,Hi iJustine I love all your unboxing videos and i think you are so sexy.
2700,King Fresh,2016-11-15T18:39:49.000Z,0,none,0,http://www.youtube.com/channel/UCSS4HZl5hy3D6WvVarxLUsw,You really need it a knife ?lol
2701,Ryan Balls,2016-11-15T18:37:49.000Z,0,none,0,http://www.youtube.com/channel/UCNCVM2_9asHSDz-pvTAZPEg,haha its under the box .viewers got u babe
2702,alex,2016-11-15T18:36:21.000Z,0,none,0,http://www.youtube.com/channel/UCNIbPvsTQo2efrDa1d-YmkA,ha bech got trold
2703,vally world.,2016-11-15T18:35:50.000Z,0,none,0,http://www.youtube.com/channel/UCy5poWqoV_HJRnzkUQJvpog,"Who else had Siri on their phone react when Justine said ""Hey Siri""? Hahaha!"
2704,Youtube Channel,2016-11-15T18:24:42.000Z,0,none,0,http://www.youtube.com/channel/UCDznrjXQnvOT9c4UL39GptQ,Her wifi password is probably her dogs name
2705,Kevin Kristensen,2016-11-15T18:24:01.000Z,0,none,0,http://www.youtube.com/channel/UCIHZaQqk4Y7hZEVukbihfWw,i watched this on my 2015 macbook pro 13 inch and the touchpad on the video and mine were same size.
2706,RETRO GEEK GAMER,2016-11-15T18:23:29.000Z,0,none,0,http://www.youtube.com/channel/UCAi3QbpEBxjrI7HIZSkJGaQ,Ah que te dedicas a la venta de marihuana
2707,Samuel Warren,2016-11-15T18:22:44.000Z,0,none,0,http://www.youtube.com/channel/UCotZThNigfZujCHi0R9l-hQ,they want you to use wireless syncing Justine
2708,Costara,2016-11-15T18:22:26.000Z,0,none,0,http://www.youtube.com/channel/UC0ZLoI5dn3WwDQf_Tz6WVqw,"Noisy keyboard, You are so noisy!"
2709,Rose xo,2016-11-15T18:19:52.000Z,1,none,3,http://www.youtube.com/channel/UCPTd5nzSKQw7LB0m0dKKjmA,does imovie come free with macbook air? what is better to edit with pro or air thx
2710,Lisbeth Herrera,2016-11-15T18:19:46.000Z,0,none,0,http://www.youtube.com/channel/UCqrRLqU6Da188NWuyCfFsnw,When she said hey Siri it activated my Siri lol 😂😂😂
2711,Alison Lohmann,2016-11-15T18:15:35.000Z,0,none,0,http://www.youtube.com/channel/UCyV0OgYMmi3gqTz411E7xBQ,cut the bottom
2712,Wren Wearing,2016-11-15T18:10:31.000Z,0,none,0,http://www.youtube.com/channel/UCZWltmGDkCTg4GfN9vB9y6g,I get scared when she says things are big because people will get the wrong idea...
2713,Sandi Tyche,2016-11-15T18:09:56.000Z,0,none,0,http://www.youtube.com/channel/UC0tYbt4FmoOhvQPM8VS5qdA,Damn. you make me almost wish I could afford one. LMAO
2714,Eagle One Foxtrott,2016-11-15T18:09:28.000Z,0,none,0,http://www.youtube.com/channel/UClOFr3f0hnzEafVgevUoIjA,Justine you are a real Apple Victim :-)!
2715,Richard,2016-11-15T18:03:02.000Z,0,none,0,http://www.youtube.com/channel/UCPeaOfzmjefq-H2Y8HYzRtw,"there are thinner laptops out there that have more ports, so the statement of it is slimmer and then stuff has to go is absolutely bs..."
2716,Deborah Gatica,2016-11-15T18:01:44.000Z,0,none,0,http://www.youtube.com/channel/UCpUHPKkLzQQr1SmEaHfFhXA,Your videos are great
2717,Josh Fiel,2016-11-15T17:59:53.000Z,0,none,0,http://www.youtube.com/channel/UC-4MAeT9UW5yOAmCLr7oa5Q,can I have your other macbook?
2718,Cody,2016-11-15T17:59:03.000Z,0,none,0,http://www.youtube.com/channel/UCo0Pqb8UtOoDIZeLs5a-v4g,"The last good MacBooks made were the MacBook Pro 2014 editions. 2015's weren't even that good. They just removed a bunch of stuff that was useful and called it ""innovation"". I've got a 2014 13"" retina and i'm never giving it up unless they start making actual good laptops again."
2719,WaschBaer,2016-11-15T17:58:43.000Z,0,none,0,http://www.youtube.com/channel/UCEoa3BkNmE1vKSZqxqdPCKg,good usb c travel hard drive ? search for samsung t3 ssd :P 1tb with usb c
2720,Sanjeev Adi Maharaj,2016-11-15T17:53:40.000Z,0,none,0,http://www.youtube.com/channel/UCtPzI3njkbSyF65eZg0L9lw,"I really like this Mac book despite the maxi pad, lol"
2721,Sanjeev Adi Maharaj,2016-11-15T17:52:20.000Z,0,none,0,http://www.youtube.com/channel/UCtPzI3njkbSyF65eZg0L9lw,"Yeah I know it's a maxi pad, lol"
2722,Sanjeev Adi Maharaj,2016-11-15T17:51:29.000Z,0,none,0,http://www.youtube.com/channel/UCtPzI3njkbSyF65eZg0L9lw,"iMac's and Mac desktops and Mac book pro's are the best Apple products, huge fan of those.
Not a fan of iPhones or iPads."
2723,OfficialGameGeek,2016-11-15T17:51:16.000Z,0,none,0,http://www.youtube.com/channel/UCqAKpyLMcBQX0OVsIuKfYUA,"3:18 ""would you guys wanna see it?"" Well no we just pressed on an unboxing video without actually wanting to see the unboxing"
2724,Mike M,2016-11-15T17:49:50.000Z,0,none,0,http://www.youtube.com/channel/UCfsG9zNt9GbobIX8K9JhGFA,I like you but This unbox was really boring
2725,Sergio Catoja,2016-11-15T17:49:20.000Z,0,none,0,http://www.youtube.com/channel/UC_F9d_w_FQpxNoWpQxGXFYg,"This looks more like a Macbook Air Pro... Not a really MacBook Pro... Underpower, Lack off ports, SD card reader removed, No Mag safe, No light up apple ... There was no need to do this crap. Much better my Macbook Pro 2015. I miss Steve Jobs...!!!!"
2726,Ly_mimi J,2016-11-15T17:47:10.000Z,0,none,0,http://www.youtube.com/channel/UC_Iz1yYAnJop7iOi5SibjWw,Wow you got it😊😊👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾
2727,Redlinerz uk,2016-11-15T17:45:51.000Z,0,none,0,http://www.youtube.com/channel/UCinYUQjfxn61o9ZwLwGtfog,Best unboxing ever your funny plus sexy 😉 keep up the good work!!
2728,nova official.,2016-11-15T17:44:09.000Z,0,none,0,http://www.youtube.com/channel/UCXcF_bS4zbKPtknwiIJBGZA,12:59 WTF look at the box
2729,iAM CARNAGE,2016-11-15T17:42:35.000Z,2,none,0,http://www.youtube.com/channel/UC5lgRSrBjcT9tj6dz6AoNuA,JUST OPEN IT!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! AAAAAAAAAAAAAAAAAAAAAAAAAHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH LOL
2730,herbert taylor,2016-11-15T17:40:49.000Z,0,none,0,http://www.youtube.com/channel/UCT9ElOvRyCHlgQy1o06e_5Q,Please be funny again
2731,Marco M.,2016-11-15T17:40:20.000Z,0,none,0,http://www.youtube.com/channel/UCsVCKuSpkzKsMhmkFSopqDg,It's on in under 20 seconds. 😱
2732,Mahammed Baker,2016-11-15T17:39:00.000Z,0,none,0,http://www.youtube.com/channel/UCkwX6NbQoXFDqXhuBEzkdBg,spoiled B
2733,Reca Ballares,2016-11-15T17:37:25.000Z,0,none,0,http://www.youtube.com/channel/UC0h-N6nz_XZwFwwNnMBWucQ,i wonder what she does to her old macbook lol give it to me i need it hahahaha
2734,Fahad Bin Sakhawat,2016-11-15T17:35:40.000Z,0,none,0,http://www.youtube.com/channel/UCrE8YgS2Jgg9zZ6xaKrtqdg,You are rich!
2735,Korey600,2016-11-15T17:35:11.000Z,0,none,0,http://www.youtube.com/channel/UCqs9uKadtsUL14MGCGrjd1Q,I'm more of a windows person because I'm into gaming and windows is the best OS for gaming but I'm watching this because I like learning about new Technology
2736,Robert Holmes,2016-11-15T17:35:01.000Z,0,none,0,http://www.youtube.com/channel/UC7vUE8dpuvQVLoaT07SahCw,"Where does this chick get the money for all of this stuff, is it free?, or mommy and daddy?"
2737,zahra Al-temimi,2016-11-15T17:34:54.000Z,0,none,0,http://www.youtube.com/channel/UCSV5BuHg4lG7Wx26ibuL9jQ,Justine calm down before you break the keyboard 😂😂😂😂😂
2738,underconstruction,2016-11-15T17:31:06.000Z,0,none,0,http://www.youtube.com/channel/UCU2aM1SBRn9OoZxh_gT4mhQ,"One of the main reasons the typing is really loud is because you have to get used to not pressing as hard on the keys, so you'd be more used to pressing hard on the keys so it's loud since you're still pressing hard even though you don't need to, but as soon as you get used to it, it will sound quieter.."
2739,Nawaf AlDulaijan,2016-11-15T17:30:25.000Z,0,none,0,http://www.youtube.com/channel/UCAQSDgjVCceGH6qLYVfDqkg,chek again under the box
2740,Dr Zoe,2016-11-15T17:29:59.000Z,0,none,0,http://www.youtube.com/channel/UCtNRbTXdJn4IWK3EEI9OQYA,she shows herself more than she talks about the actual product
2741,Dylan Kip,2016-11-15T17:29:54.000Z,0,none,0,http://www.youtube.com/channel/UCJ9trqMvtew-bfIiTEypLEw,You can just send me your old MacBook. Thanks. =]
2742,Leowulf™,2016-11-15T17:29:02.000Z,0,none,0,http://www.youtube.com/channel/UCX_g3fli9b-gL-R_dgu0BUQ,This chick should kill herself. Dumb autistic bitch.
2743,Dr Zoe,2016-11-15T17:28:53.000Z,0,none,0,http://www.youtube.com/channel/UCtNRbTXdJn4IWK3EEI9OQYA,am i the only thats mad because the logo don't glow anymore
2744,VKicksVLOG!,2016-11-15T17:28:10.000Z,1,none,0,http://www.youtube.com/channel/UCk3BBcfs7zJPTe6XoygkrGQ,Touch bar is honeslty useless just like the apple watch
2745,Jesus Garcia,2016-11-15T17:27:15.000Z,0,none,0,http://www.youtube.com/channel/UCpgRvdHupApRxou5NZfyZQQ,"You over exaggerate your ""real"" reactions"
2746,Luiz Claudio Vieira,2016-11-15T17:25:58.000Z,2,none,0,http://www.youtube.com/channel/UCzp3gJaGnFBIBgqDnW1JIGw,"I don't buy a computer they say pro, but don't have sd card and HDMI.   For me this is a macbook air expensive."
2747,Farah Emad,2016-11-15T17:25:13.000Z,0,none,0,http://www.youtube.com/channel/UCp0nsbSwH5QSeGIHgg21gPw,why doesnt apple  make a 360degree  2 in 1 laptop??????????????????????????????????
2748,Daniel Gonzalez,2016-11-15T17:23:58.000Z,0,none,0,http://www.youtube.com/channel/UC5sXmbnosKsuYRt59iH8Ryg,"She's like Unbox Therapy in a girl, so fuckin' annoying!"
2749,Pyishic Lighting,2016-11-15T17:14:43.000Z,0,none,0,http://www.youtube.com/channel/UCMlAz50nisly6cS1Neu_mOA,My mum will buy me an iPhone 7 if I get 100  likes
2750,sebastian brynhi,2016-11-15T17:14:03.000Z,0,none,0,http://www.youtube.com/channel/UCcrQ1LAIoa2BT0Cp9FMCakQ,Unbox your self?
2751,Natte,2016-11-15T17:13:29.000Z,0,none,0,http://www.youtube.com/channel/UC3-Jv2UQ-qATSEnu4cVBl7w,Please CAN i get your ord MacBook air
2752,TheUnspoken,2016-11-15T17:12:49.000Z,0,none,0,http://www.youtube.com/channel/UCDVcjSMMCIa5-ZHxoGHzH3Q,You should give one away😩😩
2753,Heidi Cabrera Velaquez,2016-11-15T17:11:12.000Z,0,none,0,http://www.youtube.com/channel/UCavo3IPxh1XIc_C2WJotWLA,Love I Justine
2754,Jasper Waanders,2016-11-15T17:10:03.000Z,0,none,0,http://www.youtube.com/channel/UC0dL_LAUA9ITybS625zVcRQ,hp spectre got all the io and is the 2nd thinnest laptop..
2755,Shuja Rasheed,2016-11-15T17:06:45.000Z,0,none,0,http://www.youtube.com/channel/UCTt86L9b4vBG2lcbFYtZeFw,i really want one of this
2756,skhk 99,2016-11-15T17:05:50.000Z,0,none,0,http://www.youtube.com/channel/UCaL1_NVx4PlIuUkjoueeLHw,"7:10 Rip, box."
2757,mel ·,2016-11-15T17:03:38.000Z,0,none,0,http://www.youtube.com/channel/UC0sNtUGtO5O9T-JrlDjTiDQ,Can someone give me some money to buy a MacBook please
2758,MaGoa,2016-11-15T16:56:10.000Z,0,none,0,http://www.youtube.com/channel/UCWTpPvCI0jWpgfjLf_j8sbg,Y make the track pad bigger when u can make the keyboard bigger
2759,Steven Schuster,2016-11-15T16:55:46.000Z,0,none,0,http://www.youtube.com/channel/UCArsN9BkJCoKjk1AIrus0hw,I'd smash
2760,Sarah Camille,2016-11-15T16:55:27.000Z,0,none,0,http://www.youtube.com/channel/UCOeM9yXllfZU8g2JL2Q6mQg,Technology moves fast. I'm still waiting on my iphone 7 lol
2761,Adib Khairul,2016-11-15T16:50:10.000Z,1,none,0,http://www.youtube.com/channel/UCSYgOudSEeMymxNDHMe33Fg,hi sexy.
2762,aidanjt,2016-11-15T16:49:22.000Z,1,none,0,http://www.youtube.com/channel/UCijVWJ0RV0tdq5RGco_bmbg,"Seems like Apple has hit the law of diminishing returns on thinning the crap out of everything.  Dropping the utility of currently used ports just to shave off a few millimetres just doesn't seem worth it, especially for a laptop intended for professionals."
2763,Nick Poverman,2016-11-15T16:49:11.000Z,0,none,0,http://www.youtube.com/channel/UCg-SuggS1WY7wiPwjxGOixA,Not a fan of the new Mac Book Pro. I tested it at the apple store. I will stick with my 2011 with the ssd I put in it.
2764,Mixxwow,2016-11-15T16:47:29.000Z,0,none,0,http://www.youtube.com/channel/UCCZi__Ho88Ywm6G9nej_8mw,can I have your old mbp? please.
2765,Mixxwow,2016-11-15T16:47:21.000Z,0,none,0,http://www.youtube.com/channel/UCCZi__Ho88Ywm6G9nej_8mw,can I have your old mbp? please.
2766,iñaki biscay,2016-11-15T16:46:07.000Z,0,none,0,http://www.youtube.com/channel/UCbFlXIX5XQO5dzcxAjkcw5g,no podes ser tan idiota ... DIOSSSS
2767,AkBorealisdev Davey,2016-11-15T16:39:56.000Z,0,none,0,http://www.youtube.com/channel/UCRAU1qBqG86KCkjcp90z6OQ,Touch bar?
2768,Rweasly 20,2016-11-15T16:39:46.000Z,0,none,0,http://www.youtube.com/channel/UC5kgtULFAIGhEzk25_-EmEA,Lol if you want the MacBook smell just order the candle online it's MacBook scented 😆
2769,strups,2016-11-15T16:39:38.000Z,0,none,0,http://www.youtube.com/channel/UCuXVJyuXPa0VMdCBd78qvog,now I can 360 noscope with the new touchpad
2770,Brian,2016-11-15T16:38:52.000Z,0,none,0,http://www.youtube.com/channel/UCGppe0VLnSWkMXRUc9LA-VQ,"You said you was being nervous doing it live and I think then you've started acting a bit after this. Be natural if you aren't, you're a great chick!"
2771,Michael Murphy,2016-11-15T16:37:55.000Z,0,none,0,http://www.youtube.com/channel/UCtt8iHKxKrwExR_LJSz9b9Q,That keyboard is very noisy
2772,kiko cruz,2016-11-15T16:37:12.000Z,0,none,0,http://www.youtube.com/channel/UCd_DQRCfSndeNvk6uXQI3ow,I'm curious if she can still use every tech that she have lol she almost have everything lol
2773,Gina,2016-11-15T16:34:21.000Z,0,none,0,http://www.youtube.com/channel/UCHdmBYDExw0a-2Zh7I38PrA,So how's ijustine already got the iPhone 7 and new MacBook and yet I'm still waiting for my 7 to come about a month later
2774,Alex Official,2016-11-15T16:34:18.000Z,0,none,0,http://www.youtube.com/channel/UCkfKqEkJMULsUoANqtVwEKQ,MacBook Pro 15??
2775,AJ Brown,2016-11-15T16:33:06.000Z,0,none,0,http://www.youtube.com/channel/UCgMKMgKZTsDFuswL8NtLXOQ,I threw up a little when you ripped the box. Oh my
2776,Not The One,2016-11-15T16:32:33.000Z,0,none,0,http://www.youtube.com/channel/UCJbVrNH1NWkTSmc4F2_u7fw,"""Touch it, touch, touch, touch. Oh baby that's so gooooood."" I didn't know iJustin did erotic unboxing..... :P"
2777,John Henry Buenaventura,2016-11-15T16:32:09.000Z,0,none,0,http://www.youtube.com/channel/UCvQ_WAqSdI0gwebc81RxNzg,That emoji in the background😂💩 Pure art.
2778,GM,2016-11-15T16:31:18.000Z,0,none,0,http://www.youtube.com/channel/UCBjM1xGsHN01WfOsIDcRtsg,"This is why Apple is still in business,  they promote their computers through every god damn vendor they need."
2779,Marcus Aurelius,2016-11-15T16:29:49.000Z,0,none,0,http://www.youtube.com/channel/UCuuXDB-KCWlt0CB_Pmcscog,bitch u retarded
2780,Michael Taylor,2016-11-15T16:27:48.000Z,27,none,12,http://www.youtube.com/channel/UCjyk0YQBef7xpDv59gnRDNQ,the picture on the wall is a  perfect representation of this video
